mean,std,rms,skewness,kurtosis,max,min,ptp,crest_factor,shape_factor,impulse_factor,clearance_factor,spectral_mean,spectral_variance,spectral_skewness,spectral_kurtosis,spectral_entropy,peak_frequency,low_band_power,fft_rms,welch_peak_frequency,welch_entropy,file_name
0.010810651472036133,0.13927887447960863,0.13969779905766738,0.019190742182282765,-0.4216929954071653,0.50624012231,-0.38334828446,0.8895884067700001,3.6238231791855204,1.2200147531989047,4.421117741622141,5.130009254142207,2.905450895737131,31.729156730486544,8.382178095856835,92.69838104000345,9.00968054814594,8175.0,310.17848562824713,6.338043991487139,8200.0,3.6803567776750503,N500.mat
0.009446353521826174,0.13716582490745102,0.13749071647715286,0.03468225509045204,-0.33132813884185985,0.41076487174000004,-0.38353727193000003,0.7943021436700001,2.987582596569494,1.2316198974657704,3.6795661712842027,4.296883614968131,2.9134681852493722,30.374452937597617,7.652961396184879,79.01774522323653,8.992197559325286,8175.0,326.01865937289506,6.233999503052425,8200.0,3.645746487656621,N500.mat
0.011137468104018555,0.13871396077458342,0.1391603611289533,0.16006040706321317,-0.2095072784262748,0.47429514351,-0.38353727193000003,0.8578324154400001,3.4082632414778296,1.2486112983703777,4.255595991160246,5.028695609745723,2.866910942490422,31.656774592112292,8.236009896960862,93.3262722239199,8.962854987529031,8175.0,332.39828815943406,6.314740924557682,8200.0,3.6365993954364697,N500.mat
0.011727940831528321,0.13977125221119405,0.140262423837723,0.1647293322176641,-0.3145464277520067,0.47429514351,-0.34003967198,0.8143348154900001,3.381484010680976,1.2414446376084538,4.1979251922485545,4.947700880831662,2.9409761152471603,31.884592666600224,7.647104658606967,77.28864571323767,8.98439310890446,8175.0,336.0435870755702,6.366626514650793,8200.0,3.53912892635993,N500.mat
0.010473359680859377,0.1361517276210733,0.13655396075254495,0.09712861901383346,-0.24795447979680985,0.49809537199000004,-0.36674786895,0.86484324094,3.6476083830989827,1.237498006940008,4.513908104215712,5.294732050975238,2.808015895098696,30.492034167729383,8.824953533250605,102.60659394179572,9.012014274640169,8175.0,309.53466407877164,6.194916257291645,8200.0,3.4095986862438386,N500.mat
0.012481220572910158,0.13557908036118652,0.13615237015408402,0.06779139100970619,-0.22454670592283366,0.49809537199000004,-0.37567295463,0.87376832662,3.6583672500349844,1.2341885460301285,4.5151149571980795,5.277859059508615,2.782489574946332,30.504913408844367,7.794884346277048,79.72660444960344,8.94444715182967,8175.0,288.2781143060512,6.184428966649175,8200.0,3.4195751830316317,N500.mat
0.012067355040581058,0.13553182461179483,0.13606798499381756,0.05722939439337419,-0.42087140545763546,0.41291689035,-0.37567295463,0.78858984498,3.034636622021902,1.225437296955866,3.71875689936113,4.335139246128816,2.770166646882202,30.50493521300024,8.73129504928206,103.70285146324365,8.980385520906943,8175.0,307.83201101024054,6.178896217327074,8200.0,3.4099587705774717,N500.mat
0.009000702325991214,0.13700710730387144,0.13730244023372506,0.08127256245175099,-0.3652689549676089,0.43627818019000003,-0.36011501839,0.79639319858,3.1774976427524644,1.2311474426747313,3.911968097008175,4.5783526406094595,2.8485325227308995,30.62279144613898,7.6518561605938435,79.0018680547708,8.962713177487547,8175.0,350.1752936023019,6.223899820787176,8200.0,3.5791090888430404,N500.mat
0.011257597551147462,0.13708248620874225,0.13754396216407905,-0.029492798623293834,-0.24374067814206235,0.43627818019000003,-0.49656397173,0.9328421519200001,3.1719180785731824,1.2326645370168532,3.9099109298082255,4.568547924409322,2.8602609433123924,30.785168181613884,8.357407718143222,98.16972500177198,8.974376690888608,8175.0,348.8415524674253,6.242296119654383,8200.0,3.672594822199994,N500.mat
0.01339696797944336,0.1354631596393708,0.13612401099924984,-0.018280547621820287,-0.2158073653756687,0.43706461192,-0.49656397173,0.93362858365,3.210782643770303,1.2341412635724687,3.9625593490683437,4.625765179158104,2.889133926984062,29.93218057978541,7.276098813972641,70.78994945757388,8.989519352525507,8175.0,308.43935722710967,6.187024763796873,8200.0,3.721091126209216,N500.mat
