mean,std,rms,skewness,kurtosis,max,min,ptp,crest_factor,shape_factor,impulse_factor,clearance_factor,spectral_mean,spectral_variance,spectral_skewness,spectral_kurtosis,spectral_entropy,peak_frequency,low_band_power,fft_rms,welch_peak_frequency,welch_entropy,file_name
-0.006399921968017582,1.0033846541011926,1.003405064311999,-0.5733103104504099,7.060014785710457,5.1310927171900005,-8.443285905020002,13.574378622210002,5.113680306868995,1.388461062341212,7.1001459913557365,8.676876614945353,31.75858916266918,1051.4553469923258,1.9847607316863054,7.914897404668013,9.353081526165344,1425.0,1415.9888312610815,45.38792055817862,1400.0,6.033103969307121,OB500.mat
-0.0043468205333593805,1.3908782162622264,1.3908850086623055,1.8630971466124828,54.96827680601466,21.059840662440003,-14.695558375030002,35.755399037470006,15.14132407155594,1.6875205990802244,25.55129626811828,32.639087641570036,43.283259441293836,2084.7254348672523,1.3513119606306079,1.5123733196227862,9.26609490225617,3400.0,1564.568967826289,62.91395697879449,3400.0,5.976398429192736,OB500.mat
-1.3694579160160227e-05,1.370900570569888,1.3709005706382889,2.549124494176121,59.37245306708573,21.059840662440003,-14.695558375030002,35.755399037470006,15.362048213765945,1.725281188011905,26.503852792561606,33.86244747834967,43.11072117049345,1986.731993578326,1.483052902985455,2.341664589150936,9.305989417769071,3425.0,1590.3708355893,62.01021104155636,3400.0,5.927613736183237,OB500.mat
-0.003633444034091798,1.0657654685222642,1.0657716621350142,0.3666643160226765,12.341596021037722,10.75464045273,-8.595878046120001,19.35051849885,10.090942398651887,1.4548161599618705,14.680466070816939,18.169771856811405,33.35059383410614,1211.7575317398794,1.8394963190595592,4.200411397318526,9.338069408404316,1275.0,1379.7230649160906,48.208086882051205,1200.0,5.933109194352078,OB500.mat
-0.006368594722958983,1.0099739280531213,1.0099940070840998,-0.5061227619557552,6.356053937826742,5.76501765527,-8.595878046120001,14.360895701390001,5.707972141248807,1.3906844929823718,7.9379883432179605,9.78223214929912,31.648352001360742,1085.6212656061828,1.9578289710752947,4.966180987663251,9.355253205341445,1250.0,1161.3349933678585,45.68631578501616,1200.0,5.897894558686161,OB500.mat
-0.004203814815014646,0.9610407060688604,0.9610499002550974,-0.7917822216630134,9.454108277952544,4.43496041963,-9.621037528950001,14.055997948580002,4.614703584536231,1.381374452596144,6.374633637988833,7.7664025709518,30.356596040819834,968.26586190192,2.039390399441272,8.023995435342608,9.353765696770473,1425.0,1308.8894644594475,43.47170096841667,1400.0,5.955794810937424,OB500.mat
-0.0018788831481005865,1.4468796783924056,1.4468808983281227,3.058567482075206,67.64614753565002,22.835121895550003,-15.220559470320001,38.05568136587,15.782309326165203,1.7630918075582587,27.825660277331405,35.71397203028003,45.467729980140746,2215.953492097572,1.3822349401147622,1.923487023301817,9.28937440199352,1250.0,1820.6691791260018,65.44668029506586,1200.0,5.954628222034156,OB500.mat
-0.003284706665449221,1.4183072766926796,1.4183110802702217,3.4709135886903093,72.17225760834462,22.835121895550003,-15.220559470320001,38.05568136587,16.100221039789997,1.7779595099309426,28.625541109705058,36.85413627162603,44.73773889822566,2114.3274891440333,1.2427153155534114,1.3023397153975331,9.280350299761164,1400.0,1695.7384441674753,64.15444466963959,1200.0,5.93185751786172,OB500.mat
-0.0086889005309961,1.1769835255789556,1.1770155973803853,-0.807071789094269,11.621026347134427,7.695000373500001,-9.532646260320002,17.22764663382,6.537721667087314,1.5269598710487962,9.982838633737046,12.605962338711533,36.73785672685882,1484.945347363603,1.7155355874924216,3.6997041972999245,9.31719130223328,4250.0,1291.2979473444825,53.24110690290736,4200.0,5.989621756426724,OB500.mat
-0.0030089203415283304,1.189990967887441,1.1899947719445283,-0.7002126522204988,10.045775642911723,7.695000373500001,-9.532646260320002,17.22764663382,6.466415277538914,1.4657135573564994,9.477912539793943,11.769768271922306,36.50407261991204,1564.8146874986746,1.861087192016273,4.339161463481441,9.291651119271455,3425.0,1202.0092940875402,53.82714933319882,4200.0,5.897018141097909,OB500.mat
-9.56056208056672e-05,0.937857367613928,0.9378573724869689,-0.11600166358236293,2.767768736112112,4.53930588855,-5.62561075109,10.164916639640001,4.840081255114548,1.3339182591495407,6.456272761971606,7.7576887646743655,29.62133554704681,922.191825341979,2.1893408469693663,9.801177092509944,9.361531041889975,1425.0,1315.651144300429,42.42187342554214,1400.0,6.021360931752173,OB500.mat
-0.0048063225151367215,1.3467848558684559,1.346793432094446,1.9959323676947365,33.49754771113294,17.300934751470002,-9.340208244900001,26.641142996370004,12.846019544772997,1.6796431397492384,21.576728601478617,27.71361488638914,41.62842976127202,1978.2751838286354,1.4166513107055514,1.7461014182034669,9.260386999566762,1250.0,1482.5507928803174,60.91963023704094,1400.0,5.973696608032107,OB500.mat
-0.005525619756557621,1.405593698660924,1.4056045596785005,2.4365513238551126,32.3634789038447,17.300934751470002,-9.340208244900001,26.641142996370004,12.30853630370613,1.7093956177679446,21.04015801870788,27.220179709299995,43.401069629020455,2158.74514821387,1.4489677158204262,1.9457422665691455,9.25546363175642,3525.0,1601.134816452718,63.57985524642967,1200.0,5.927180514240584,OB500.mat
-0.005075309957670902,1.3165726953775,1.3165824778511759,-1.5361166933378354,48.9674663845109,12.15573259161,-20.129545581789998,32.2852781734,9.23279232110123,1.705064533697413,15.742506733715482,20.25082483827498,42.212296073907794,1764.7014857380632,1.3989001811459552,2.1370635062291434,9.34472623745898,1400.0,1365.77429162419,59.55316469818641,4400.0,6.025823984354645,OB500.mat
